participantId,group,lecture_type,practice_type,trialId,responseId,responsePrompt,answer,answer_num,answer_scored,scale_type,question_label,reverse,duration,cleanedDuration
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,6139,6139
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,6139,6139
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,6139,6139
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,6,6,6,MSI,Enjoyed learning about correlation and slope,FALSE,8612,8612
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",4,4,4,MSI,Excited about correlation and slope,FALSE,8612,8612
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,8612,8612
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,8612,8612
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,1,1,6,TSI,Video was boring,TRUE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,6,6,6,TSI,Enjoyed learning new things,FALSE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,6,6,6,TSI,Enjoyed this session,FALSE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,6,6,6,TSI,Video was fun,FALSE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,1,1,6,TSI,Session was boring,TRUE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,6,6,6,TSI,Session was fun,FALSE,17724,17724
69b539c1ef7f025074f1dc49,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,6,6,6,TSI,Session was interesting,FALSE,17724,17724
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,7928,7928
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,7928,7928
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,7928,7928
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,2,2,MSI,Enjoyed learning about correlation and slope,FALSE,15404,15404
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,2,2,MSI,Excited about correlation and slope,FALSE,15404,15404
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,6,6,6,MSI,Correlation and slope are interesting,FALSE,15404,15404
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,15404,15404
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,6,6,1,TSI,Video was boring,TRUE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,2,2,2,TSI,Enjoyed learning new things,FALSE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,2,2,2,TSI,Enjoyed this session,FALSE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,2,2,2,TSI,Fun to learn about statistics this way,FALSE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,2,2,TSI,Video was fun,FALSE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,6,6,1,TSI,Session was boring,TRUE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,2,2,2,TSI,Session was fun,FALSE,23581,23581
69bcb74d06491ceeaf0fe09c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,2,2,2,TSI,Session was interesting,FALSE,23581,23581
69c13c0ad9ea03501703d527,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,18402,18402
69c13c0ad9ea03501703d527,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,4,4,4,FutureInterest,Interested in a dynamic visualization study,FALSE,18402,18402
69c13c0ad9ea03501703d527,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,5,5,5,FutureInterest,Interested in a statistics study,FALSE,18402,18402
69c13c0ad9ea03501703d527,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,3,3,3,MSI,Enjoyed learning about correlation and slope,FALSE,31551,31551
69c13c0ad9ea03501703d527,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,3,3,MSI,Excited about correlation and slope,FALSE,31551,31551
69c13c0ad9ea03501703d527,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,31551,31551
69c13c0ad9ea03501703d527,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,6,6,6,MSI,Statistics is interesting,FALSE,31551,31551
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,4,4,TSI,Enjoyed learning new things,FALSE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,4,4,3,TSI,Session was boring,TRUE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,3,3,3,TSI,Session was fun,FALSE,28825,28825
69c13c0ad9ea03501703d527,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,4,4,4,TSI,Session was interesting,FALSE,28825,28825
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,12227,12227
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,12227,12227
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,4,4,4,FutureInterest,Interested in a statistics study,FALSE,12227,12227
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,2,2,MSI,Enjoyed learning about correlation and slope,FALSE,16386,16386
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",1,1,1,MSI,Excited about correlation and slope,FALSE,16386,16386
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,2,2,2,MSI,Correlation and slope are interesting,FALSE,16386,16386
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,2,2,2,MSI,Statistics is interesting,FALSE,16386,16386
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,4,4,4,TSI,Enjoyed learning new things,FALSE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,3,3,3,TSI,Fun to learn about statistics this way,FALSE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,2,2,TSI,Video was fun,FALSE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,4,4,3,TSI,Session was boring,TRUE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,3,3,3,TSI,Session was fun,FALSE,26598,26598
69e50d6c5df8f2861c76a92e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,3,3,3,TSI,Session was interesting,FALSE,26598,26598
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,7479,7479
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,7479,7479
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,7479,7479
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,2,2,2,MSI,Enjoyed learning about correlation and slope,FALSE,8803,8803
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,2,2,MSI,Excited about correlation and slope,FALSE,8803,8803
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,3,3,3,MSI,Correlation and slope are interesting,FALSE,8803,8803
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,4,4,MSI,Statistics is interesting,FALSE,8803,8803
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,5,5,2,TSI,Video was boring,TRUE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,4,4,4,TSI,Enjoyed this session,FALSE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,4,4,4,TSI,Fun to learn about statistics this way,FALSE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,2,2,2,TSI,Video was fun,FALSE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,5,5,2,TSI,Session was boring,TRUE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,3,3,3,TSI,Session was fun,FALSE,15442,15442
69e7c4d7520b1a91f7a60d9e,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_interesting,This session has been interesting,4,4,4,TSI,Session was interesting,FALSE,15442,15442
69e913482ae5864d44e6387c,PC,PlotWise,Control,futureInterestSurvey,interest_any_study,NA,6,6,6,FutureInterest,Interested in any study,FALSE,8442,8442
69e913482ae5864d44e6387c,PC,PlotWise,Control,futureInterestSurvey,interest_dynamic_vis_study,NA,6,6,6,FutureInterest,Interested in a dynamic visualization study,FALSE,8442,8442
69e913482ae5864d44e6387c,PC,PlotWise,Control,futureInterestSurvey,interest_statistics_study,NA,6,6,6,FutureInterest,Interested in a statistics study,FALSE,8442,8442
69e913482ae5864d44e6387c,PC,PlotWise,Control,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,5,5,5,MSI,Enjoyed learning about correlation and slope,FALSE,10420,10420
69e913482ae5864d44e6387c,PC,PlotWise,Control,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",5,5,5,MSI,Excited about correlation and slope,FALSE,10420,10420
69e913482ae5864d44e6387c,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,5,5,5,MSI,Correlation and slope are interesting,FALSE,10420,10420
69e913482ae5864d44e6387c,PC,PlotWise,Control,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,5,5,5,MSI,Statistics is interesting,FALSE,10420,10420
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_boring_video,The correlation and slope video was boring,2,2,5,TSI,Video was boring,TRUE,16754,16754
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_learning,I've enjoyed learning new things,5,5,5,TSI,Enjoyed learning new things,FALSE,16754,16754
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_enjoyed_session,I've enjoyed this session,5,5,5,TSI,Enjoyed this session,FALSE,16754,16754
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_stats,It's been fun to learn about statistics this way,5,5,5,TSI,Fun to learn about statistics this way,FALSE,16754,16754
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_fun_video,It was fun to watch the video,5,5,5,TSI,Video was fun,FALSE,16754,16754
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_boring,This session has been boring,2,2,5,TSI,Session was boring,TRUE,16754,16754
69e913482ae5864d44e6387c,PC,PlotWise,Control,triggeredSituationalInterest,tsi_session_fun,This session has been fun,5,5,5,TSI,Session was fun,FALSE,16754,16754
